#      mass       lower
 2.1624e-01  1.7589e-02
 2.1634e-01  1.9331e-02
 2.1644e-01  1.9901e-02
 2.1654e-01  2.0122e-02
 2.1664e-01  1.9946e-02
 2.1675e-01  1.9621e-02
 2.1685e-01  1.9293e-02
 2.1695e-01  1.9431e-02
 2.1706e-01  1.8998e-02
 2.1717e-01  1.9609e-02
 2.1727e-01  2.1030e-02
 2.1738e-01  2.3402e-02
 2.1748e-01  2.4633e-02
 2.1759e-01  2.4560e-02
 2.1770e-01  2.3315e-02
 2.1781e-01  2.1280e-02
 2.1793e-01  1.9712e-02
 2.1804e-01  1.9571e-02
 2.1815e-01  2.0528e-02
 2.1826e-01  2.2310e-02
 2.1838e-01  2.4474e-02
 2.1850e-01  2.4463e-02
 2.1862e-01  2.6122e-02
 2.1873e-01  2.9012e-02
 2.1885e-01  2.9914e-02
 2.1897e-01  2.9066e-02
 2.1910e-01  2.7187e-02
 2.1922e-01  2.4548e-02
 2.1934e-01  2.0616e-02
 2.1947e-01  1.9762e-02
 2.1959e-01  1.8858e-02
 2.1972e-01  1.9026e-02
 2.1985e-01  2.0405e-02
 2.1998e-01  2.3130e-02
 2.2011e-01  2.5658e-02
 2.2024e-01  2.7424e-02
 2.2037e-01  2.7566e-02
 2.2050e-01  2.9102e-02
 2.2064e-01  2.7208e-02
 2.2078e-01  2.7373e-02
 2.2091e-01  2.5599e-02
 2.2105e-01  2.3358e-02
 2.2119e-01  2.0999e-02
 2.2133e-01  1.8282e-02
 2.2147e-01  1.7568e-02
 2.2162e-01  1.6470e-02
 2.2176e-01  1.7089e-02
 2.2190e-01  1.7524e-02
 2.2205e-01  1.9291e-02
 2.2219e-01  2.0935e-02
 2.2234e-01  2.3743e-02
 2.2249e-01  2.3604e-02
 2.2264e-01  2.4473e-02
 2.2279e-01  2.2416e-02
 2.2294e-01  2.2170e-02
 2.2309e-01  2.0085e-02
 2.2324e-01  1.9995e-02
 2.2340e-01  1.8962e-02
 2.2355e-01  1.9743e-02
 2.2371e-01  2.0888e-02
 2.2386e-01  2.4003e-02
 2.2402e-01  2.5222e-02
 2.2418e-01  2.7255e-02
 2.2434e-01  2.5043e-02
 2.2449e-01  2.5030e-02
 2.2465e-01  2.2641e-02
 2.2481e-01  2.3014e-02
 2.2498e-01  2.2193e-02
 2.2514e-01  2.3608e-02
 2.2530e-01  2.2480e-02
 2.2547e-01  2.3094e-02
 2.2563e-01  2.1164e-02
 2.2580e-01  2.1646e-02
 2.2596e-01  2.1474e-02
 2.2613e-01  2.5012e-02
 2.2630e-01  2.8712e-02
 2.2647e-01  3.3747e-02
 2.2664e-01  3.4366e-02
 2.2681e-01  3.5293e-02
 2.2698e-01  3.0562e-02
 2.2715e-01  2.8661e-02
 2.2732e-01  2.3486e-02
 2.2750e-01  2.2710e-02
 2.2767e-01  2.0306e-02
 2.2785e-01  2.1599e-02
 2.2802e-01  2.2831e-02
 2.2820e-01  2.4752e-02
 2.2837e-01  2.4634e-02
 2.2855e-01  2.6300e-02
 2.2873e-01  2.4946e-02
 2.2891e-01  2.6704e-02
 2.2909e-01  2.6676e-02
 2.2927e-01  2.9024e-02
 2.2945e-01  2.8888e-02
 2.2963e-01  2.6845e-02
 2.2981e-01  2.4158e-02
 2.3000e-01  2.2157e-02
 2.3018e-01  2.1759e-02
 2.3036e-01  2.2275e-02
 2.3055e-01  2.3951e-02
 2.3073e-01  2.6208e-02
 2.3092e-01  2.7696e-02
 2.3111e-01  2.9115e-02
 2.3129e-01  2.8777e-02
 2.3148e-01  3.1261e-02
 2.3167e-01  2.8210e-02
 2.3186e-01  2.9171e-02
 2.3205e-01  2.7910e-02
 2.3224e-01  2.7589e-02
 2.3243e-01  2.6939e-02
 2.3263e-01  2.4419e-02
 2.3282e-01  2.5794e-02
 2.3301e-01  2.4212e-02
 2.3321e-01  2.6211e-02
 2.3341e-01  2.7002e-02
 2.3360e-01  2.8191e-02
 2.3380e-01  2.8531e-02
 2.3399e-01  2.7988e-02
 2.3419e-01  2.5705e-02
 2.3439e-01  2.3004e-02
 2.3459e-01  2.1414e-02
 2.3479e-01  2.0976e-02
 2.3499e-01  2.1472e-02
 2.3519e-01  2.2684e-02
 2.3539e-01  2.3571e-02
 2.3559e-01  2.4064e-02
 2.3580e-01  2.4677e-02
 2.3600e-01  2.6526e-02
 2.3621e-01  2.8497e-02
 2.3641e-01  3.0377e-02
 2.3662e-01  3.0712e-02
 2.3682e-01  3.0056e-02
 2.3703e-01  2.8421e-02
 2.3724e-01  2.6410e-02
 2.3745e-01  2.4830e-02
 2.3766e-01  2.4933e-02
 2.3787e-01  2.5479e-02
 2.3808e-01  2.6599e-02
 2.3829e-01  2.7400e-02
 2.3850e-01  2.8784e-02
 2.3871e-01  3.1036e-02
 2.3893e-01  3.3519e-02
 2.3914e-01  3.6638e-02
 2.3935e-01  3.8977e-02
 2.3957e-01  4.0107e-02
 2.3978e-01  3.8916e-02
 2.4000e-01  3.6282e-02
 2.4021e-01  3.2946e-02
 2.4043e-01  2.9868e-02
 2.4065e-01  2.7470e-02
 2.4087e-01  2.5790e-02
 2.4109e-01  2.4275e-02
 2.4130e-01  2.3109e-02
 2.4152e-01  2.2755e-02
 2.4175e-01  2.2806e-02
 2.4197e-01  2.3680e-02
 2.4219e-01  2.5100e-02
 2.4241e-01  2.7407e-02
 2.4263e-01  3.0203e-02
 2.4285e-01  3.1202e-02
 2.4308e-01  3.0799e-02
 2.4330e-01  2.9738e-02
 2.4353e-01  2.8804e-02
 2.4375e-01  2.8472e-02
 2.4398e-01  2.8482e-02
 2.4420e-01  2.8982e-02
 2.4443e-01  2.8796e-02
 2.4466e-01  2.9240e-02
 2.4489e-01  2.8611e-02
 2.4512e-01  2.8433e-02
 2.4535e-01  2.8042e-02
 2.4558e-01  2.7446e-02
 2.4581e-01  2.6556e-02
 2.4604e-01  2.5127e-02
 2.4627e-01  2.3534e-02
 2.4650e-01  2.2315e-02
 2.4673e-01  2.1409e-02
 2.4696e-01  2.1910e-02
 2.4720e-01  2.3271e-02
